pH,conductivity,turbidity,temperature,time
7.56,13.74,604,12.81,2025-12-05T03:49:28
7.56,13.74,605,12.81,2025-12-05T03:49:38
7.54,13.74,613,12.81,2025-12-05T03:49:48
7.54,13.74,612,12.81,2025-12-05T03:49:59
7.55,13.74,605,12.81,2025-12-05T03:50:09
7.55,13.74,607,12.81,2025-12-05T03:50:19
7.54,13.74,614,12.81,2025-12-05T03:50:29
7.55,13.74,612,12.81,2025-12-05T03:50:39
7.54,13.74,612,12.81,2025-12-05T03:50:49
7.55,13.74,613,12.81,2025-12-05T03:51:00
7.54,13.74,615,12.81,2025-12-05T03:51:10
7.54,13.74,617,12.81,2025-12-05T03:51:20
7.54,13.74,615,12.81,2025-12-05T03:51:30
7.54,13.74,615,12.81,2025-12-05T03:51:40
7.54,13.74,618,12.81,2025-12-05T03:51:51
7.55,13.74,618,12.81,2025-12-05T03:52:01
7.56,13.74,611,12.81,2025-12-05T03:52:11
7.54,13.74,614,12.81,2025-12-05T03:52:21
7.54,13.74,619,12.81,2025-12-05T03:52:31
7.53,13.74,621,12.81,2025-12-05T03:52:42
7.54,13.74,616,12.81,2025-12-05T03:52:52
7.54,13.72,621,12.88,2025-12-05T03:53:02
7.53,13.72,612,12.88,2025-12-05T03:53:12
7.54,13.72,620,12.88,2025-12-05T03:53:22
7.54,13.72,611,12.88,2025-12-05T03:53:33
7.55,13.72,610,12.88,2025-12-05T03:53:43
7.54,13.72,623,12.88,2025-12-05T03:53:53
7.54,13.72,613,12.88,2025-12-05T03:54:03
7.53,13.72,613,12.88,2025-12-05T03:54:13
7.53,13.72,614,12.88,2025-12-05T03:54:24
7.53,13.72,620,12.88,2025-12-05T03:54:34
7.54,13.72,619,12.88,2025-12-05T03:54:44
7.56,10.99,610,12.88,2025-12-05T03:54:54
7.53,13.72,600,12.88,2025-12-05T03:55:04
7.55,13.72,613,12.88,2025-12-05T03:55:15
7.54,13.72,609,12.88,2025-12-05T03:55:25
7.53,13.72,611,12.88,2025-12-05T03:55:35
7.54,13.72,608,12.88,2025-12-05T03:55:45
7.55,13.72,613,12.88,2025-12-05T03:55:55
7.53,13.72,614,12.88,2025-12-05T03:56:05
7.53,13.69,632,12.94,2025-12-05T03:56:16
7.52,13.72,631,12.88,2025-12-05T03:56:26
7.54,13.69,624,12.94,2025-12-05T03:56:36
7.54,13.69,622,12.94,2025-12-05T03:56:46
7.53,13.72,635,12.88,2025-12-05T03:56:56
7.53,13.69,625,12.94,2025-12-05T03:57:07
7.53,13.69,628,12.94,2025-12-05T03:57:17
7.53,13.69,630,12.94,2025-12-05T03:57:27
7.52,13.69,638,12.94,2025-12-05T03:57:37
7.53,13.69,635,12.94,2025-12-05T03:57:47
7.52,13.69,634,12.94,2025-12-05T03:57:58
7.52,13.69,631,12.94,2025-12-05T03:58:08
7.51,13.69,632,12.94,2025-12-05T03:58:18
7.55,13.69,628,12.94,2025-12-05T03:58:28
7.52,13.67,639,13,2025-12-05T03:58:38
7.51,13.67,647,13,2025-12-05T03:58:49
7.52,13.67,632,13,2025-12-05T03:58:59
7.53,13.67,646,13,2025-12-05T03:59:09
7.52,13.67,643,13,2025-12-05T03:59:19
7.52,13.67,640,13,2025-12-05T03:59:29
7.51,13.67,646,13,2025-12-05T03:59:40
7.52,13.67,648,13,2025-12-05T03:59:50
7.52,13.67,648,13,2025-12-05T04:00:00
7.52,13.67,640,13,2025-12-05T04:00:10
7.51,13.67,650,13,2025-12-05T04:00:20
7.51,13.67,650,13,2025-12-05T04:00:31
7.51,13.65,643,13.06,2025-12-05T04:00:41
7.51,13.67,651,13,2025-12-05T04:00:51
7.51,13.67,650,13,2025-12-05T04:01:01
7.51,13.65,655,13.06,2025-12-05T04:01:11
7.51,13.65,656,13.06,2025-12-05T04:01:22
7.5,13.65,657,13.06,2025-12-05T04:01:32
7.51,13.65,650,13.06,2025-12-05T04:01:42
7.51,13.65,647,13.06,2025-12-05T04:01:52
7.51,13.65,648,13.06,2025-12-05T04:02:02
7.51,13.65,650,13.06,2025-12-05T04:02:13
7.51,13.65,644,13.06,2025-12-05T04:02:23
7.5,13.65,656,13.06,2025-12-05T04:02:33
7.5,13.65,653,13.06,2025-12-05T04:02:43
7.5,13.65,648,13.06,2025-12-05T04:02:53
7.49,13.65,645,13.06,2025-12-05T04:03:03
7.5,13.63,645,13.13,2025-12-05T04:03:14
7.5,13.65,647,13.06,2025-12-05T04:03:24
7.49,13.63,651,13.13,2025-12-05T04:03:34
7.5,13.63,651,13.13,2025-12-05T04:03:44
7.49,13.63,652,13.13,2025-12-05T04:03:54
7.49,13.63,646,13.13,2025-12-05T04:04:05
7.49,13.63,645,13.13,2025-12-05T04:04:15
7.49,13.63,656,13.13,2025-12-05T04:04:25
7.48,13.63,648,13.13,2025-12-05T04:04:35
7.49,13.63,650,13.13,2025-12-05T04:04:45
7.49,13.63,650,13.13,2025-12-05T04:04:56
7.49,13.63,655,13.13,2025-12-05T04:05:06
7.49,13.63,650,13.13,2025-12-05T04:05:16
7.48,13.63,650,13.13,2025-12-05T04:05:26
7.47,13.63,660,13.13,2025-12-05T04:05:36
7.47,13.63,653,13.13,2025-12-05T04:05:47
7.47,13.63,647,13.13,2025-12-05T04:05:57
7.47,13.63,658,13.13,2025-12-05T04:06:07
7.47,13.61,652,13.19,2025-12-05T04:06:17
7.47,13.61,632,13.19,2025-12-05T04:06:27
7.46,13.61,655,13.19,2025-12-05T04:06:38
7.46,13.61,654,13.19,2025-12-05T04:06:48
7.46,13.61,661,13.19,2025-12-05T04:06:58
7.45,13.61,658,13.19,2025-12-05T04:07:08
7.46,13.61,659,13.19,2025-12-05T04:07:18
7.45,13.61,646,13.19,2025-12-05T04:07:29
7.45,13.61,662,13.19,2025-12-05T04:07:39
7.45,13.61,654,13.19,2025-12-05T04:07:49
7.45,13.61,657,13.19,2025-12-05T04:07:59
7.44,13.61,658,13.19,2025-12-05T04:08:09
7.45,13.61,661,13.19,2025-12-05T04:08:20
7.44,13.61,656,13.19,2025-12-05T04:08:30
7.44,13.58,663,13.25,2025-12-05T04:08:40
7.44,13.61,663,13.19,2025-12-05T04:08:50
7.45,13.58,653,13.25,2025-12-05T04:09:00
7.44,13.61,666,13.19,2025-12-05T04:09:11
7.43,13.58,651,13.25,2025-12-05T04:09:21
7.43,13.58,661,13.25,2025-12-05T04:09:31
7.44,13.58,660,13.25,2025-12-05T04:09:41
7.43,13.58,657,13.25,2025-12-05T04:09:51
7.42,13.58,664,13.25,2025-12-05T04:10:02
7.42,13.58,659,13.25,2025-12-05T04:10:12
7.43,13.58,653,13.25,2025-12-05T04:10:22
7.42,13.56,659,13.31,2025-12-05T04:10:32
7.42,13.56,667,13.31,2025-12-05T04:10:42
7.42,13.58,661,13.25,2025-12-05T04:10:53
7.42,13.56,667,13.31,2025-12-05T04:11:03
7.42,13.56,664,13.31,2025-12-05T04:11:13
7.42,13.58,668,13.25,2025-12-05T04:11:23
7.42,13.56,662,13.31,2025-12-05T04:11:33
7.42,13.58,672,13.25,2025-12-05T04:11:43
7.42,13.56,666,13.31,2025-12-05T04:11:54
7.41,13.56,667,13.31,2025-12-05T04:12:04
7.42,13.56,666,13.31,2025-12-05T04:12:14
7.42,13.56,669,13.31,2025-12-05T04:12:24
7.41,13.56,668,13.31,2025-12-05T04:12:34
7.42,13.56,663,13.31,2025-12-05T04:12:45
7.41,13.56,666,13.31,2025-12-05T04:12:55
7.41,13.56,670,13.31,2025-12-05T04:13:05
7.41,13.56,671,13.31,2025-12-05T04:13:15
7.4,13.56,670,13.31,2025-12-05T04:13:25
7.4,13.56,667,13.31,2025-12-05T04:13:36
7.4,13.56,668,13.31,2025-12-05T04:13:46
7.4,13.56,670,13.31,2025-12-05T04:13:56
7.4,13.56,661,13.31,2025-12-05T04:14:06
7.39,13.56,665,13.31,2025-12-05T04:14:16
7.39,13.54,676,13.38,2025-12-05T04:14:27
7.39,13.54,670,13.38,2025-12-05T04:14:37
7.38,13.54,675,13.38,2025-12-05T04:14:47
7.38,13.54,664,13.38,2025-12-05T04:14:57
7.39,13.54,673,13.38,2025-12-05T04:15:07
7.39,13.54,672,13.38,2025-12-05T04:15:18
7.38,13.54,672,13.38,2025-12-05T04:15:28
7.38,13.52,673,13.44,2025-12-05T04:15:38
7.38,13.54,673,13.38,2025-12-05T04:15:48
7.37,13.54,680,13.38,2025-12-05T04:15:58
7.38,13.52,675,13.44,2025-12-05T04:16:09
7.37,13.52,676,13.44,2025-12-05T04:16:19
7.37,13.52,668,13.44,2025-12-05T04:16:29
7.37,13.52,669,13.44,2025-12-05T04:16:39
7.37,13.54,675,13.38,2025-12-05T04:16:49
7.37,13.52,681,13.44,2025-12-05T04:16:59
7.36,13.52,683,13.44,2025-12-05T04:17:10
7.35,13.52,679,13.44,2025-12-05T04:17:20
7.36,13.52,683,13.44,2025-12-05T04:17:30
7.36,13.52,683,13.44,2025-12-05T04:17:40
7.36,13.52,668,13.44,2025-12-05T04:17:50
7.37,13.52,676,13.44,2025-12-05T04:18:01
7.37,13.52,679,13.44,2025-12-05T04:18:11
7.36,13.52,680,13.44,2025-12-05T04:18:21
7.36,13.52,673,13.44,2025-12-05T04:18:31
7.37,13.49,681,13.5,2025-12-05T04:18:41
7.35,13.49,676,13.5,2025-12-05T04:18:52
7.35,13.49,685,13.5,2025-12-05T04:19:02
7.36,13.49,680,13.5,2025-12-05T04:19:12
7.35,13.49,683,13.5,2025-12-05T04:19:22
7.36,13.49,684,13.5,2025-12-05T04:19:32
7.35,13.49,690,13.5,2025-12-05T04:19:43
7.35,13.49,684,13.5,2025-12-05T04:19:53
7.34,13.52,690,13.44,2025-12-05T04:20:03
7.35,13.49,685,13.5,2025-12-05T04:20:13
7.35,13.49,685,13.5,2025-12-05T04:20:23
7.35,13.49,684,13.5,2025-12-05T04:20:34
7.35,13.49,685,13.5,2025-12-05T04:20:44
7.34,13.49,687,13.5,2025-12-05T04:20:54
7.34,13.49,679,13.5,2025-12-05T04:21:04
7.35,13.49,683,13.5,2025-12-05T04:21:14
7.34,13.49,693,13.5,2025-12-05T04:21:24
7.34,13.49,694,13.5,2025-12-05T04:21:35
7.34,13.49,694,13.5,2025-12-05T04:21:45
7.34,13.49,695,13.5,2025-12-05T04:21:55
7.34,13.47,699,13.56,2025-12-05T04:22:05
7.34,13.47,692,13.56,2025-12-05T04:22:15
7.33,13.47,696,13.56,2025-12-05T04:22:26
7.34,13.47,694,13.56,2025-12-05T04:22:36
7.34,13.47,700,13.56,2025-12-05T04:22:46
7.34,13.47,704,13.56,2025-12-05T04:22:56
7.34,13.47,694,13.56,2025-12-05T04:23:06
7.33,13.47,705,13.56,2025-12-05T04:23:17
7.33,13.47,699,13.56,2025-12-05T04:23:27
7.33,13.47,703,13.56,2025-12-05T04:23:37
7.33,13.47,704,13.56,2025-12-05T04:23:47
7.33,13.47,707,13.56,2025-12-05T04:23:57
7.33,13.47,707,13.56,2025-12-05T04:24:08
7.32,13.47,710,13.56,2025-12-05T04:24:18
7.33,13.47,710,13.56,2025-12-05T04:24:28
7.33,13.47,707,13.56,2025-12-05T04:24:38
7.33,13.47,709,13.56,2025-12-05T04:24:48
7.33,13.45,693,13.63,2025-12-05T04:24:59
7.33,13.47,701,13.56,2025-12-05T04:25:09
7.33,13.47,707,13.56,2025-12-05T04:25:19
7.32,13.45,705,13.63,2025-12-05T04:25:29
7.33,13.47,708,13.56,2025-12-05T04:25:39
7.33,13.47,717,13.56,2025-12-05T04:25:49
7.33,13.45,707,13.63,2025-12-05T04:26:00
7.32,13.47,709,13.56,2025-12-05T04:26:10
7.32,13.47,714,13.56,2025-12-05T04:26:20
7.32,13.45,714,13.63,2025-12-05T04:26:30
7.32,13.45,697,13.63,2025-12-05T04:26:40
7.33,13.45,707,13.63,2025-12-05T04:26:51
7.32,13.45,708,13.63,2025-12-05T04:27:01
7.32,13.45,715,13.63,2025-12-05T04:27:11
7.32,13.45,712,13.63,2025-12-05T04:27:21
7.32,13.45,720,13.63,2025-12-05T04:27:31
7.33,13.45,716,13.63,2025-12-05T04:27:42
7.32,13.45,721,13.63,2025-12-05T04:27:52
7.32,13.45,719,13.63,2025-12-05T04:28:02
7.32,13.45,708,13.63,2025-12-05T04:28:12
7.32,13.45,720,13.63,2025-12-05T04:28:22
7.32,13.45,716,13.63,2025-12-05T04:28:33
7.32,13.45,715,13.63,2025-12-05T04:28:43
7.32,13.45,715,13.63,2025-12-05T04:28:53
7.32,13.45,719,13.63,2025-12-05T04:29:03
7.31,13.45,714,13.63,2025-12-05T04:29:13
7.32,13.45,718,13.63,2025-12-05T04:29:24
7.31,13.45,707,13.63,2025-12-05T04:29:34
7.31,13.43,718,13.69,2025-12-05T04:29:44
7.31,13.45,719,13.63,2025-12-05T04:29:54
7.32,13.43,718,13.69,2025-12-05T04:30:04
7.31,13.43,719,13.69,2025-12-05T04:30:14
7.31,13.45,713,13.63,2025-12-05T04:30:25
7.31,13.43,718,13.69,2025-12-05T04:30:35
7.31,13.43,721,13.69,2025-12-05T04:30:45
7.31,13.45,715,13.63,2025-12-05T04:30:55
7.31,13.43,712,13.69,2025-12-05T04:31:05
7.31,13.43,719,13.69,2025-12-05T04:31:16
7.32,13.43,720,13.69,2025-12-05T04:31:26
7.32,13.43,720,13.69,2025-12-05T04:31:36
7.31,13.43,717,13.69,2025-12-05T04:31:46
7.32,13.43,717,13.69,2025-12-05T04:31:56
7.31,13.43,714,13.69,2025-12-05T04:32:07
7.31,13.43,718,13.69,2025-12-05T04:32:17
7.31,13.43,717,13.69,2025-12-05T04:32:27
7.31,13.43,718,13.69,2025-12-05T04:32:37
7.31,13.43,723,13.69,2025-12-05T04:32:47
7.31,13.43,716,13.69,2025-12-05T04:32:58
7.31,13.43,722,13.69,2025-12-05T04:33:08
7.31,13.43,725,13.69,2025-12-05T04:33:18
7.31,13.43,701,13.69,2025-12-05T04:33:28
7.31,13.43,722,13.69,2025-12-05T04:33:38
7.31,13.43,720,13.69,2025-12-05T04:33:49
7.31,13.43,719,13.69,2025-12-05T04:33:59
7.31,13.43,712,13.69,2025-12-05T04:34:09
7.31,13.43,715,13.69,2025-12-05T04:34:19
7.31,13.43,721,13.69,2025-12-05T04:34:29
7.3,13.43,719,13.69,2025-12-05T04:34:40
7.31,13.43,725,13.69,2025-12-05T04:34:50
7.31,13.43,725,13.69,2025-12-05T04:35:00
7.31,13.43,723,13.69,2025-12-05T04:35:10
7.31,13.43,722,13.69,2025-12-05T04:35:20
7.31,13.43,722,13.69,2025-12-05T04:35:30
7.3,13.43,721,13.69,2025-12-05T04:35:41
7.31,13.41,720,13.75,2025-12-05T04:35:51
7.31,13.43,725,13.69,2025-12-05T04:36:01
7.31,13.41,719,13.75,2025-12-05T04:36:11
7.3,13.43,719,13.69,2025-12-05T04:36:21
7.3,13.43,719,13.69,2025-12-05T04:36:32
7.3,13.43,721,13.69,2025-12-05T04:36:42
7.31,13.43,726,13.69,2025-12-05T04:36:52
7.31,13.43,719,13.69,2025-12-05T04:37:02
7.31,13.43,726,13.69,2025-12-05T04:37:12
7.31,13.41,721,13.75,2025-12-05T04:37:23
7.31,13.43,724,13.69,2025-12-05T04:37:33
7.31,13.43,728,13.69,2025-12-05T04:37:43
7.31,13.43,728,13.69,2025-12-05T04:37:53
7.31,13.43,726,13.69,2025-12-05T04:38:03
7.31,13.41,724,13.75,2025-12-05T04:38:14
7.31,13.43,725,13.69,2025-12-05T04:38:24
7.3,13.43,723,13.69,2025-12-05T04:38:34
7.3,13.43,716,13.69,2025-12-05T04:38:44
7.31,13.41,718,13.75,2025-12-05T04:38:54
7.31,13.43,724,13.69,2025-12-05T04:39:05
7.31,13.43,717,13.69,2025-12-05T04:39:15
7.31,13.43,723,13.69,2025-12-05T04:39:25
7.31,13.43,726,13.69,2025-12-05T04:39:35
7.31,13.43,727,13.69,2025-12-05T04:39:45
7.31,13.43,720,13.69,2025-12-05T04:39:55
7.3,13.43,725,13.69,2025-12-05T04:40:06
7.3,13.41,723,13.75,2025-12-05T04:40:16
7.31,13.43,724,13.69,2025-12-05T04:40:26
7.31,13.43,729,13.69,2025-12-05T04:40:36
7.31,13.43,722,13.69,2025-12-05T04:40:46
7.31,13.43,728,13.69,2025-12-05T04:40:57
7.31,13.43,730,13.69,2025-12-05T04:41:07
7.31,13.43,722,13.69,2025-12-05T04:41:17
7.31,13.43,724,13.69,2025-12-05T04:41:27
7.31,13.43,729,13.69,2025-12-05T04:41:37
7.3,13.43,733,13.69,2025-12-05T04:41:48
7.3,13.43,728,13.69,2025-12-05T04:41:58
7.31,13.43,733,13.69,2025-12-05T04:42:08
7.31,13.43,733,13.69,2025-12-05T04:42:18
7.31,13.43,729,13.69,2025-12-05T04:42:28
7.31,13.43,735,13.69,2025-12-05T04:42:39
7.3,13.43,736,13.69,2025-12-05T04:42:49
7.31,10.76,734,13.69,2025-12-05T04:42:59
7.31,13.43,735,13.69,2025-12-05T04:43:09
7.31,13.43,733,13.69,2025-12-05T04:43:19
7.31,13.43,735,13.69,2025-12-05T04:43:30
7.31,13.43,735,13.69,2025-12-05T04:43:40
7.31,10.76,739,13.69,2025-12-05T04:43:50
7.31,13.43,740,13.69,2025-12-05T04:44:00
7.31,10.76,731,13.69,2025-12-05T04:44:10
7.31,13.43,728,13.69,2025-12-05T04:44:20
7.3,13.43,726,13.69,2025-12-05T04:44:31
7.31,10.76,736,13.69,2025-12-05T04:44:41
7.31,10.76,730,13.69,2025-12-05T04:44:51
7.31,10.76,735,13.69,2025-12-05T04:45:01
7.31,13.43,734,13.69,2025-12-05T04:45:11
7.31,10.76,729,13.69,2025-12-05T04:45:22
7.31,10.76,739,13.69,2025-12-05T04:45:32
7.31,10.76,738,13.69,2025-12-05T04:45:42
7.31,10.76,734,13.69,2025-12-05T04:45:52
7.31,10.78,742,13.63,2025-12-05T04:46:02
7.3,10.76,739,13.69,2025-12-05T04:46:13
7.31,10.76,741,13.69,2025-12-05T04:46:23
7.31,10.76,741,13.69,2025-12-05T04:46:33
7.3,10.76,742,13.69,2025-12-05T04:46:43
7.31,10.78,743,13.63,2025-12-05T04:46:53
7.31,10.78,744,13.63,2025-12-05T04:47:04
7.31,10.76,739,13.69,2025-12-05T04:47:14
7.31,10.78,743,13.63,2025-12-05T04:47:24
7.31,10.78,743,13.63,2025-12-05T04:47:34
7.31,10.76,741,13.69,2025-12-05T04:47:44
7.31,10.78,744,13.63,2025-12-05T04:47:55
7.3,10.78,736,13.63,2025-12-05T04:48:05
7.31,10.78,736,13.63,2025-12-05T04:48:15
7.31,10.78,742,13.63,2025-12-05T04:48:25
7.3,10.78,741,13.63,2025-12-05T04:48:35
7.31,10.76,742,13.69,2025-12-05T04:48:45
7.31,10.78,745,13.63,2025-12-05T04:48:56
7.31,10.78,739,13.63,2025-12-05T04:49:06
7.3,10.78,743,13.63,2025-12-05T04:49:16
7.3,10.78,743,13.63,2025-12-05T04:49:26
7.3,10.78,734,13.63,2025-12-05T04:49:36
7.31,10.78,742,13.63,2025-12-05T04:49:47
7.31,10.78,735,13.63,2025-12-05T04:49:57
7.31,10.78,741,13.63,2025-12-05T04:50:07
7.31,10.78,741,13.63,2025-12-05T04:50:17
7.32,10.78,742,13.63,2025-12-05T04:50:27
7.31,10.78,742,13.63,2025-12-05T04:50:38
7.3,10.78,731,13.63,2025-12-05T04:50:48
7.31,10.78,739,13.63,2025-12-05T04:50:58
7.3,10.78,746,13.63,2025-12-05T04:51:08
7.3,10.78,742,13.63,2025-12-05T04:51:18
7.31,10.78,738,13.63,2025-12-05T04:51:29
7.31,10.78,739,13.63,2025-12-05T04:51:39
7.31,10.78,742,13.63,2025-12-05T04:51:49
7.31,10.79,740,13.56,2025-12-05T04:51:59
7.31,10.78,742,13.63,2025-12-05T04:52:09
7.31,10.78,735,13.63,2025-12-05T04:52:20
7.3,10.78,743,13.63,2025-12-05T04:52:30
7.31,10.78,742,13.63,2025-12-05T04:52:40
7.31,10.79,741,13.56,2025-12-05T04:52:50
7.3,10.78,740,13.63,2025-12-05T04:53:00
7.31,10.79,736,13.56,2025-12-05T04:53:10
7.31,10.79,738,13.56,2025-12-05T04:53:21
7.3,10.79,731,13.56,2025-12-05T04:53:31
7.31,10.78,740,13.63,2025-12-05T04:53:41
7.3,10.79,741,13.56,2025-12-05T04:53:51
7.32,10.79,745,13.56,2025-12-05T04:54:01
7.31,10.79,746,13.56,2025-12-05T04:54:12
7.31,10.79,743,13.56,2025-12-05T04:54:22
7.3,10.79,741,13.56,2025-12-05T04:54:32
7.31,10.79,744,13.56,2025-12-05T04:54:42
7.31,10.79,749,13.56,2025-12-05T04:54:52
7.31,10.79,747,13.56,2025-12-05T04:55:03
7.31,10.79,743,13.56,2025-12-05T04:55:13
7.31,10.79,740,13.56,2025-12-05T04:55:23
7.31,10.79,744,13.56,2025-12-05T04:55:33
7.31,10.79,745,13.56,2025-12-05T04:55:43
7.31,10.79,743,13.56,2025-12-05T04:55:54
7.31,10.79,749,13.56,2025-12-05T04:56:04
7.31,10.79,746,13.56,2025-12-05T04:56:14
7.31,10.79,747,13.56,2025-12-05T04:56:24
7.31,10.79,743,13.56,2025-12-05T04:56:34
7.31,10.79,744,13.56,2025-12-05T04:56:45
7.31,10.81,746,13.5,2025-12-05T04:56:55
7.31,10.79,744,13.56,2025-12-05T04:57:05
7.31,10.79,746,13.56,2025-12-05T04:57:15
7.31,10.81,746,13.5,2025-12-05T04:57:25
7.31,10.81,748,13.5,2025-12-05T04:57:35
7.31,10.81,748,13.5,2025-12-05T04:57:46
7.31,10.81,747,13.5,2025-12-05T04:57:56
7.31,10.81,749,13.5,2025-12-05T04:58:06
7.31,10.79,738,13.56,2025-12-05T04:58:16
7.32,10.81,742,13.5,2025-12-05T04:58:26
7.31,10.81,743,13.5,2025-12-05T04:58:37
7.31,10.81,747,13.5,2025-12-05T04:58:47
7.31,10.81,747,13.5,2025-12-05T04:58:57
7.32,10.81,750,13.5,2025-12-05T04:59:07
7.31,10.81,748,13.5,2025-12-05T04:59:17
7.32,10.81,750,13.5,2025-12-05T04:59:28
7.32,10.81,744,13.5,2025-12-05T04:59:38
7.31,10.81,749,13.5,2025-12-05T04:59:48
7.32,10.81,742,13.5,2025-12-05T04:59:58
7.32,10.81,748,13.5,2025-12-05T05:00:08
7.31,10.81,751,13.5,2025-12-05T05:00:19
7.31,10.81,749,13.5,2025-12-05T05:00:29
7.31,10.81,747,13.5,2025-12-05T05:00:39
7.31,10.81,747,13.5,2025-12-05T05:00:49
7.32,10.81,743,13.5,2025-12-05T05:00:59
7.32,10.81,759,13.5,2025-12-05T05:01:10
7.32,10.81,746,13.5,2025-12-05T05:01:20
7.32,10.83,744,13.44,2025-12-05T05:01:30
7.32,10.83,747,13.44,2025-12-05T05:01:40
7.33,10.83,741,13.44,2025-12-05T05:01:50
7.32,10.81,751,13.5,2025-12-05T05:02:00
7.32,10.81,750,13.5,2025-12-05T05:02:11
7.32,10.81,743,13.5,2025-12-05T05:02:21
7.32,10.83,749,13.44,2025-12-05T05:02:31
7.32,10.81,753,13.5,2025-12-05T05:02:41
7.32,10.81,747,13.5,2025-12-05T05:02:51
7.32,10.83,749,13.44,2025-12-05T05:03:02
7.31,10.83,752,13.44,2025-12-05T05:03:12
7.32,10.81,747,13.5,2025-12-05T05:03:22
7.33,10.81,752,13.5,2025-12-05T05:03:32
7.32,10.83,747,13.44,2025-12-05T05:03:42
7.33,10.83,743,13.44,2025-12-05T05:03:53
7.33,10.83,751,13.44,2025-12-05T05:04:03
7.33,10.81,745,13.5,2025-12-05T05:04:13
7.33,10.81,748,13.5,2025-12-05T05:04:23
7.33,10.81,747,13.5,2025-12-05T05:04:33
7.33,10.83,738,13.44,2025-12-05T05:04:44
7.33,10.83,748,13.44,2025-12-05T05:04:54
7.33,10.83,744,13.44,2025-12-05T05:05:04
7.33,10.83,742,13.44,2025-12-05T05:05:14
7.33,10.83,751,13.44,2025-12-05T05:05:24
7.33,10.83,746,13.44,2025-12-05T05:05:35
7.33,10.83,747,13.44,2025-12-05T05:05:45
7.33,10.83,752,13.44,2025-12-05T05:05:55
7.32,10.83,749,13.44,2025-12-05T05:06:05
7.33,10.85,743,13.38,2025-12-05T05:06:15
7.33,10.83,747,13.44,2025-12-05T05:06:26
7.33,10.83,750,13.44,2025-12-05T05:06:36
7.33,10.83,747,13.44,2025-12-05T05:06:46
7.34,10.83,749,13.44,2025-12-05T05:06:56
7.33,10.83,751,13.44,2025-12-05T05:07:06
7.33,10.83,747,13.44,2025-12-05T05:07:16
7.33,10.83,754,13.44,2025-12-05T05:07:27
7.33,10.83,747,13.44,2025-12-05T05:07:37
7.34,10.85,747,13.38,2025-12-05T05:07:47
7.34,10.83,749,13.44,2025-12-05T05:07:57
7.33,10.83,748,13.44,2025-12-05T05:08:07
7.34,10.85,744,13.38,2025-12-05T05:08:18
7.34,10.85,745,13.38,2025-12-05T05:08:28
7.35,10.85,745,13.38,2025-12-05T05:08:38
7.34,10.83,749,13.44,2025-12-05T05:08:48
7.34,10.83,756,13.44,2025-12-05T05:08:58
7.34,10.83,744,13.44,2025-12-05T05:09:09
7.34,10.83,751,13.44,2025-12-05T05:09:19
7.34,10.85,745,13.38,2025-12-05T05:09:29
7.34,10.83,746,13.44,2025-12-05T05:09:39
7.35,10.85,746,13.38,2025-12-05T05:09:49
7.34,10.85,751,13.38,2025-12-05T05:10:00
7.34,10.85,737,13.38,2025-12-05T05:10:10
7.35,10.85,749,13.38,2025-12-05T05:10:20
7.34,10.83,744,13.44,2025-12-05T05:10:30
7.34,10.85,748,13.38,2025-12-05T05:10:40
7.34,10.83,755,13.44,2025-12-05T05:10:51
7.34,10.85,751,13.38,2025-12-05T05:11:01
7.34,10.85,749,13.38,2025-12-05T05:11:11
7.34,10.85,746,13.38,2025-12-05T05:11:21
7.34,10.85,753,13.38,2025-12-05T05:11:31
7.34,10.85,750,13.38,2025-12-05T05:11:41
7.35,10.85,749,13.38,2025-12-05T05:11:52
7.34,10.85,745,13.38,2025-12-05T05:12:02
7.35,10.85,750,13.38,2025-12-05T05:12:12
7.36,10.85,747,13.38,2025-12-05T05:12:22
7.34,10.85,740,13.38,2025-12-05T05:12:32
7.35,10.85,749,13.38,2025-12-05T05:12:43
7.35,10.85,750,13.38,2025-12-05T05:12:53
7.35,10.85,754,13.38,2025-12-05T05:13:03
7.35,10.85,754,13.38,2025-12-05T05:13:13
7.35,10.85,751,13.38,2025-12-05T05:13:23
7.35,10.85,743,13.38,2025-12-05T05:13:34
7.35,10.85,751,13.38,2025-12-05T05:13:44
7.35,10.85,745,13.38,2025-12-05T05:13:54
7.35,10.85,747,13.38,2025-12-05T05:14:04
7.36,10.85,747,13.38,2025-12-05T05:14:14
7.35,10.85,746,13.38,2025-12-05T05:14:25
7.35,10.85,751,13.38,2025-12-05T05:14:35
7.35,10.85,750,13.38,2025-12-05T05:14:45
7.35,10.85,747,13.38,2025-12-05T05:14:55
7.35,10.85,750,13.38,2025-12-05T05:15:05
7.35,10.85,745,13.38,2025-12-05T05:15:16
7.36,10.85,747,13.38,2025-12-05T05:15:26
7.36,10.85,751,13.38,2025-12-05T05:15:36
7.35,10.85,751,13.38,2025-12-05T05:15:46
7.35,10.85,751,13.38,2025-12-05T05:15:56
7.36,10.85,743,13.38,2025-12-05T05:16:06
7.36,10.85,754,13.38,2025-12-05T05:16:17
7.36,10.86,749,13.31,2025-12-05T05:16:27
7.35,10.85,754,13.38,2025-12-05T05:16:37
7.36,10.85,749,13.38,2025-12-05T05:16:47
7.36,10.85,751,13.38,2025-12-05T05:16:57
7.35,10.85,758,13.38,2025-12-05T05:17:08
7.36,10.85,750,13.38,2025-12-05T05:17:18
